Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class,Travel_Severity,Supply_Severity,Coverage_Severity,Population_Exposure,Planning_Priority_Score,Planning_Priority_Score_100,Planning_Priority_Class,Planning_Priority_Rank
KANO_W054,Bichi,Waire,36939.8991420269,4.379026573797194,61.86525583071849,100.0,8.126415135181448,36939.8991420269,1.0441206871992397,6.606588010100715,0.0,0.0,36939.8991420269,False,True,True,2,Compound Underserved,0.42993105521850433,0.6900450336323141,0.6024950987355475,0.09579714409582525,0.5053636696983445,50.53636696983445,Very High,83
KANO_W055,Bichi,Yallami,46898.301015377045,3.073977257337,78.95638029634043,98.70280067998162,7.037277030715057,46898.301015377045,1.2243000367391008,13.069600201385471,0.0,0.0,46898.301015377045,False,False,False,0,Relatively Better Served,0.2929628093185933,0.622252743869883,0.3324705070742989,0.12326812234268511,0.3906616229162996,39.06616229162996,Moderate,241
KANO_W056,Bunkure,Barkum,44461.25253152847,3.401439416342347,71.58362374816136,97.25957431141596,11.94589105524319,44461.25253152847,0.7875324956579164,10.561874201723572,0.0,0.0,44461.25253152847,False,False,False,0,Relatively Better Served,0.3273307959930097,0.7865860694114409,0.448953514400371,0.1165453462649785,0.48077686791172825,48.07768679117282,High,114
KANO_W057,Bunkure,Bono,24751.14481639862,3.712077159098436,70.50311513214925,99.57696651577484,7.509812396900987,24751.14481639862,0.7852907885932718,8.75320585273426,0.0,0.0,24751.14481639862,False,False,False,0,Relatively Better Served,0.359933017379566,0.7874295093243775,0.46602459116960293,0.06217357585725911,0.48611118808991133,48.61111880899113,High,107
KANO_W058,Bunkure,Bunkure,45696.68604969978,2.0788967482738574,97.67534464168884,100.0,4.918214661916668,45696.68604969978,1.023718832453863,10.151946068034606,0.0,0.0,45696.68604969978,False,False,False,0,Relatively Better Served,0.1885265783374891,0.6977212099095716,0.03672749064251013,0.11995337977625396,0.3260989020645369,32.60989020645369,Low,342
KANO_W059,Bunkure,Chirin,29887.835190296173,2.90094249291206,77.59817537590308,99.97671496293736,7.537701920947489,29887.835190296173,0.720621088060707,4.7003654484385455,0.0,0.0,29887.835190296173,False,False,False,0,Relatively Better Served,0.27480237057956336,0.8117614157750853,0.35392893889200006,0.076343511085503,0.44879452113637425,44.87945211363743,High,144
KANO_W060,Bunkure,Gafan,25388.39962720871,2.871649231758052,79.34420918457657,85.62155398950728,10.930589807377432,25388.39962720871,0.7004250758785902,8.816135197248313,0.0,0.0,25388.39962720871,False,False,False,0,Relatively Better Served,0.2717279682973298,0.8193601440055519,0.32634315498631616,0.06393148975429905,0.4431527953515502,44.31527953515502,High,154
KANO_W061,Bunkure,Gurjiya,25989.094090223312,2.943659702620734,92.76747524263811,94.99491204351762,11.206781899077438,25989.094090223312,0.9202973837945216,10.86349542372027,0.0,0.0,25989.094090223312,False,False,False,0,Relatively Better Served,0.27928565041407993,0.7366334206211181,0.11426746954039269,0.06558854926408281,0.3742991686393063,37.42991686393063,Moderate,268
KANO_W062,Bunkure,Gwamma,25466.694618225098,3.1535230378315138,67.43135162980288,100.0,6.4361417414593785,25466.694618225098,0.7846260252757821,9.63355449385756,0.0,0.0,25466.694618225098,False,False,True,1,Single-Dimension Underserved,0.30131134135156284,0.7876796258197349,0.514555727144267,0.06414747220031834,0.47861453770127727,47.861453770127724,High,115
KANO_W063,Bunkure,Kulluwa,21825.624680042267,7.720812954574262,53.777732459903305,74.38953592387485,23.37121874268331,21825.624680042267,0.5127079052059398,6.375076545458543,23.93619307869092,0.0,21825.624680042267,True,True,True,3,Critical Underserved,0.7806600376210693,0.8899885309995271,0.7302707872309333,0.05410331508161527,0.6998636518445841,69.9863651844584,Very High,5
KANO_W064,Bunkure,Kumurya,41578.92378759384,2.774592650746003,83.24973997250233,100.0,7.346423518037218,41578.92378759384,0.9756094271227748,11.663275145531404,0.0,0.0,41578.92378759384,False,False,False,0,Relatively Better Served,0.26154163320133467,0.7158223227997692,0.2646392361861607,0.10859423209706938,0.3982172849921122,39.82172849921122,Moderate,230
KANO_W065,Bunkure,Sanda,35920.06992530823,2.550000972335845,83.23246088629318,96.23929614126892,7.964148530901514,35920.06992530823,0.9933581612006084,11.739733188615162,0.0,0.0,35920.06992530823,False,False,False,0,Relatively Better Served,0.23797016517513422,0.7091443803685549,0.2649122304064818,0.0929838707830697,0.38652160938029123,38.65216093802913,Moderate,251
KANO_W066,Dala,Adakawa,19510.984001159668,0.4038577688266184,100.0,100.0,0.5844511823828717,19510.984001159668,0.847807714726174,289.91597950505434,0.0,0.0,19510.984001159668,False,False,False,0,Relatively Better Served,0.012726976027316018,0.7639075819654346,0.0,0.047718209866184774,0.2783434779760246,27.83434779760246,Very Low,432
KANO_W067,Dala,Bakin Ruwa,20582.47504425049,0.5896157272131474,100.0,100.0,0.6864625538278704,20582.47504425049,0.7857656939720015,276.565144777047,0.0,0.0,20582.47504425049,False,False,False,0,Relatively Better Served,0.032222746341316694,0.7872508266777435,0.0,0.0506739960968273,0.29280571265412925,29.280571265412924,Very Low,405
KANO_W068,Dala,Dala,13835.651345729828,0.312242472113951,100.0,100.0,1.6449559020091102,13835.651345729828,0.8350680741530817,287.58254336203265,0.0,0.0,13835.651345729828,False,False,False,0,Relatively Better Served,0.003111717561551616,0.7687008582615577,0.0,0.032062390598814994,0.2747881742498329,27.478817424983287,Very Low,437
KANO_W069,Dala,Dogon Nama,17537.00440311432,0.5784573258417293,100.0,100.0,0.9533334529919648,17537.00440311432,0.7689137857504337,271.27855375752466,0.0,0.0,17537.00440311432,False,False,False,0,Relatively Better Served,0.031051643729627067,0.7935913393287434,0.0,0.04227284310078367,0.29341338834906583,29.341338834906583,Very Low,403
KANO_W070,Dala,Gobirawa,202097.43734645844,1.0967643673678646,100.0,100.0,1.6592399990766815,202097.43734645844,0.7465080047057516,231.88960853531364,0.0,0.0,202097.43734645844,False,False,False,0,Relatively Better Served,0.08544928634742803,0.8020214907573822,0.0,0.5513962650210928,0.38905174742247606,38.9051747422476,Moderate,242
KANO_W071,Dala,Gwammaja,45086.1358101368,1.0702520728251763,100.0,100.0,1.9974354889244523,45086.1358101368,0.821322132534655,281.26205415027977,0.0,0.0,45086.1358101368,False,False,False,0,Relatively Better Served,0.08266675358602754,0.7738727542620352,0.0,0.118269132387671,0.3133958599256712,31.33958599256712,Low,361
KANO_W072,Dala,Kabuwaya,7177.064601182938,0.7203352750571218,100.0,100.0,1.7682968572259474,7177.064601182938,0.843096515656941,287.28523064605633,0.0,0.0,7177.064601182938,False,False,False,0,Relatively Better Served,0.0459420954472819,0.7656801656341268,0.0,0.013694193177119568,0.28382481558269684,28.382481558269685,Very Low,421
