Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class
KANO_W245,Kibiya,Kibiya 2,16369.628731250765,1.5741238874124532,97.75217904010096,100.0,4.925710977822438,16369.628731250765,1.3441869615301798,16.694526931362187,0.0,0.0,16369.628731250765,False,False,False,0,Relatively Better Served
KANO_W246,Kibiya,Nariya,22977.37984013557,3.5130920578313454,65.03404639736576,100.0,6.204733856429213,22977.37984013557,1.0535490572779898,14.650453665551357,0.0,0.0,22977.37984013557,False,False,True,1,Single-Dimension Underserved
KANO_W247,Kibiya,Tarai,25802.037469625477,2.473988015988986,81.77898763802762,98.27010214517284,11.348892442297778,25802.037469625477,1.030680197122557,12.051634349812623,1.3455237174941344,0.0,25802.037469625477,False,False,False,0,Relatively Better Served
KANO_W248,Kibiya,Unguwar Gai,21078.79191470146,2.174124882590892,93.73503013303296,100.0,5.1591278600354,21078.79191470146,1.115627185968668,11.718275896481304,0.0,0.0,21078.79191470146,False,False,False,0,Relatively Better Served
KANO_W249,Kiru,Baawa,45581.84206485748,5.540022890290559,62.19076122921884,72.10073235090245,17.39241857401079,45581.84206485748,0.5729218637001692,1.5648480370903224,9.603989692605325,0.0,45581.84206485748,True,True,True,3,Critical Underserved
KANO_W250,Kiru,Badafi,49897.09845435619,4.117268323979823,72.58054724381466,84.48118919467838,11.779118057242314,49897.09845435619,0.9007029791907534,7.347848458308682,0.0339934013577298,0.0,49897.09845435619,False,True,False,1,Single-Dimension Underserved
KANO_W251,Kiru,Bargoni,49621.10081171989,3.9829389849902648,70.10383283000947,95.55536255394868,7.983281388232765,49621.10081171989,0.9339082048094536,8.972052233172656,0.0,0.0,49621.10081171989,False,True,False,1,Single-Dimension Underserved
KANO_W252,Kiru,Bauda,17257.104536533356,3.724045343157526,80.92536890658856,93.9769823158712,8.63367969620753,17257.104536533356,0.4789319407924494,4.160148100991731,6.023017684128802,0.0,17257.104536533356,True,False,False,1,Single-Dimension Underserved
KANO_W253,Kiru,Dangora,33435.30783319473,2.574422270243688,83.93753607665685,96.00391674545833,8.63367969620753,33435.30783319473,0.6950244223923459,7.607815775765687,0.0,0.0,33435.30783319473,False,False,False,0,Relatively Better Served
KANO_W254,Kiru,Dansoshiya,17936.17236971855,4.428915304363312,56.28784855354591,92.8575193079959,13.351556852716534,17936.17236971855,1.189255358493591,2.173926361593528,0.4627234624225955,0.0,17936.17236971855,False,True,True,2,Compound Underserved
KANO_W255,Kiru,Dashi,11485.352670431135,2.1061144019515057,83.8527178582239,87.30175711312013,8.424041777806902,11485.352670431135,1.2659666630882471,15.073060617152612,0.0,0.0,11485.352670431135,False,False,False,0,Relatively Better Served
KANO_W256,Kiru,Galadimawa,13565.169162273409,4.18469655167967,59.45831320370218,100.0,7.2428596026048275,13565.169162273409,0.8723542387654691,7.78050609379956,0.0,0.0,13565.169162273409,False,True,True,2,Compound Underserved
KANO_W257,Kiru,Kiru,71204.89597964287,1.5243723840340129,96.38318631819786,100.0,4.291785938272672,71204.89597964287,1.1484236741469434,14.400142491848609,0.0,0.0,71204.89597964287,False,False,False,0,Relatively Better Served
KANO_W258,Kiru,Kogo,23040.690415382385,3.8487682853969134,72.47841990368546,72.47841990368546,12.21398530721032,23040.690415382385,0.6024964656190285,7.331256337794185,0.0,0.0,23040.690415382385,True,True,False,2,Compound Underserved
KANO_W259,Kiru,Maraku,23669.96942639351,4.035209695505673,64.66352017283903,91.1942575790293,11.84961871551774,23669.96942639351,0.7612660596753988,9.288126212923698,1.4884161079593643,0.0,23669.96942639351,False,True,True,2,Compound Underserved
KANO_W260,Kiru,Tsaudawa,11463.591928958893,2.3997986774217592,91.91365354349897,91.91365354349897,3.864081175088269,11463.591928958893,1.1941066731263463,13.302259473671226,0.0,0.0,11463.591928958893,False,False,False,0,Relatively Better Served
KANO_W261,Kiru,Yako,26821.408928632736,3.668488633941889,80.45673499825591,80.45673499825591,13.947583153778636,26821.408928632736,0.9912682729274784,11.072601234306788,0.0,0.0,26821.408928632736,False,False,False,0,Relatively Better Served
KANO_W262,Kiru,Yalwa,69497.12743091583,1.87330111187256,91.71946246654774,98.40571609361616,9.870172827169782,69497.12743091583,0.7223095240921263,10.108790485873792,1.4256229857434433,0.0,69497.12743091583,False,False,False,0,Relatively Better Served
KANO_W263,Kiru,Zuwo,23033.242586374283,2.3209297330002543,73.94891051541158,100.0,7.033462011321935,23033.242586374283,0.9919395625065622,6.335665058678517,0.0,0.0,23033.242586374283,False,False,False,0,Relatively Better Served
KANO_W264,Kumbotso,Chalawa,43289.80251598358,2.6421469938280184,97.07611841496482,100.0,4.9014531050631085,43289.80251598358,0.4994765070019012,54.42833081597483,0.0,0.0,43289.80251598358,True,False,False,1,Single-Dimension Underserved
KANO_W265,Kumbotso,Chiranchi,198925.14441156387,2.2057559000204776,100.0,100.0,3.859563095839944,198925.14441156387,0.536329399238654,159.02229947064149,0.0,0.0,198925.14441156387,True,False,False,1,Single-Dimension Underserved
KANO_W266,Kumbotso,Dan Maliki,278711.66805434227,1.435146506531642,100.0,100.0,2.121654128172864,278711.66805434227,0.5927810779288627,212.2949857684419,0.0,0.0,278711.66805434227,True,False,False,1,Single-Dimension Underserved
KANO_W267,Kumbotso,Danbare,114465.84750008585,1.879060288123636,99.14628217139952,100.0,4.246072893406055,114465.84750008585,0.5534720904213355,133.59701645461618,0.0,0.0,114465.84750008585,True,False,False,1,Single-Dimension Underserved
KANO_W268,Kumbotso,Garun Gawa,83048.29761075974,1.2502607198996791,100.0,100.0,3.0049557081110034,83048.29761075974,0.5706032527941662,191.9495411845046,0.0,0.0,83048.29761075974,True,False,False,1,Single-Dimension Underserved
KANO_W269,Kumbotso,Kumbotso,39396.39269900322,1.8093570815981543,98.3249320997604,100.0,4.493752164746407,39396.39269900322,0.330414548649824,53.489523232726185,0.0,0.0,39396.39269900322,True,False,False,1,Single-Dimension Underserved
KANO_W270,Kumbotso,Kureken Sani,60094.16771411896,2.503084278490061,96.07467353075111,100.0,3.980917542507852,60094.16771411896,0.5189590083427608,137.10700515568865,0.0,0.0,60094.16771411896,True,False,False,1,Single-Dimension Underserved
KANO_W271,Kumbotso,Mariri,140039.119617939,1.8007401804397771,99.86198486577422,100.0,3.7912789214559353,140039.119617939,0.6090563617502527,163.10271338727233,0.0,0.0,140039.119617939,True,False,False,1,Single-Dimension Underserved
KANO_W272,Kumbotso,Naibawa,171205.67027902603,1.8785931637193192,97.47665071793531,100.0,4.449783594572359,171205.67027902603,0.5991082680985982,177.14944023769544,0.0,0.0,171205.67027902603,True,False,False,1,Single-Dimension Underserved
KANO_W273,Kumbotso,Panshekara,101506.5303285122,2.35952892435087,89.34790646499309,100.0,5.986506786542264,101506.5303285122,0.3908790740722052,56.50290315922478,0.0,0.0,101506.5303285122,True,False,False,1,Single-Dimension Underserved
KANO_W274,Kumbotso,Unguwar Rimi,42530.13511133194,2.222194126577268,99.72192883397548,100.0,4.498848910759722,42530.13511133194,0.4683986939228778,91.21479025652172,0.0,0.0,42530.13511133194,True,False,False,1,Single-Dimension Underserved
KANO_W275,Kunchi,Bumai,15435.597174167631,2.121670074647782,84.44808060904411,100.0,6.128902736242818,15435.597174167631,1.4104999007605634,9.41073938632864,0.0,0.0,15435.597174167631,False,False,False,0,Relatively Better Served
KANO_W276,Kunchi,Garun Sheme,12664.605396032332,2.976165743536007,74.29150937076906,100.0,6.150266358803656,12664.605396032332,0.7720324780974565,5.209609223784839,0.0,0.0,12664.605396032332,False,False,False,0,Relatively Better Served
KANO_W277,Kunchi,Gwarmai,35510.20523071289,4.083819839954258,71.73623832939273,92.7498598262624,7.364393620687088,35510.20523071289,1.0461033814400398,8.617732698698461,0.0,0.0,35510.20523071289,False,True,False,1,Single-Dimension Underserved
KANO_W278,Kunchi,Kasuwar Kuka,28648.821222305294,2.199044900874984,89.07725759327543,100.0,5.474592728303234,28648.821222305294,1.3188571905804622,10.276036800313772,0.0,0.0,28648.821222305294,False,False,False,0,Relatively Better Served
KANO_W279,Kunchi,Kunchi,19424.309900283813,2.727389390226119,77.66690381271141,100.0,6.094677253653067,19424.309900283813,1.5721771599586551,8.864406905430961,0.0,0.0,19424.309900283813,False,False,False,0,Relatively Better Served
KANO_W280,Kunchi,Matan Fada,22818.778262138367,2.906014860815925,69.69249216560837,100.0,5.980799784245192,22818.778262138367,1.9007545773263697,4.826815650888459,0.0,0.0,22818.778262138367,False,False,False,0,Relatively Better Served
KANO_W281,Kunchi,Ridawa,13479.20402765274,4.382085900776643,63.43612455956745,90.86171465347104,10.429246941703957,13479.20402765274,1.299493314070154,8.526345137169484,0.0,0.0,13479.20402765274,False,True,True,2,Compound Underserved
KANO_W282,Kunchi,Shamakawa,22933.429236888885,3.1506820119737307,66.91492077322553,97.79762379065738,7.221607901910348,22933.429236888885,1.2497528189627405,6.625859798612953,0.0,0.0,22933.429236888885,False,False,True,1,Single-Dimension Underserved
KANO_W283,Kunchi,Shuwaki,34506.36552619934,3.394882400419037,67.41711330502199,100.0,6.469729380038253,34506.36552619934,1.591971648186587,10.429927048609676,0.0,0.0,34506.36552619934,False,False,True,1,Single-Dimension Underserved
KANO_W284,Kunchi,Yandadi,25727.13948297501,2.399272539779118,80.51390105504136,98.97504529755192,6.502027439919269,25727.13948297501,1.680100401420232,11.187221894850335,0.0,0.0,25727.13948297501,False,False,False,0,Relatively Better Served
KANO_W285,Kura,Dalili,24966.067092895508,4.063168293577781,86.38750117573679,89.66719261486887,10.075929315513054,24966.067092895508,1.5280643476926974,29.247272815940143,0.0,0.0,24966.067092895508,False,True,False,1,Single-Dimension Underserved
KANO_W286,Kura,Dan Hassan,36843.61116313934,2.488590779839053,90.77100826283886,100.0,6.409741061257146,36843.61116313934,0.7941196583584027,15.665254870788454,0.0,0.0,36843.61116313934,False,False,False,0,Relatively Better Served
KANO_W287,Kura,Dukawa,23535.37387251854,2.631665551696166,84.83931276132462,100.0,6.436245125743813,23535.37387251854,0.7209780899507836,5.881327133116674,0.0,0.0,23535.37387251854,False,False,False,0,Relatively Better Served
KANO_W288,Kura,Gundutse,20832.010462760925,1.6449209352649932,100.0,100.0,2.8956001898480963,20832.010462760925,0.6711367824399423,27.286994750387134,0.0,0.0,20832.010462760925,False,False,False,0,Relatively Better Served
KANO_W289,Kura,Karfi,40829.94744992256,1.7511699876405178,99.41526261561032,100.0,5.545576229966027,40829.94744992256,0.7404152800474586,26.08575375499412,0.0,0.0,40829.94744992256,False,False,False,0,Relatively Better Served
KANO_W290,Kura,Kosawa,27897.959646701813,2.50081844137423,76.20411717010292,98.6312915832958,7.644111986375915,27897.959646701813,0.8218302273156295,17.266208562997466,0.0,0.0,27897.959646701813,False,False,False,0,Relatively Better Served
KANO_W291,Kura,Kura Sarki,39541.50338768959,0.4390204439052793,100.0,100.0,0.745506749119637,39541.50338768959,1.2015513776759146,28.857845632571788,0.0,0.0,39541.50338768959,False,False,False,0,Relatively Better Served
KANO_W292,Kura,Kurun Sumau,32261.195496559143,1.135314878453862,100.0,100.0,2.736914344939788,32261.195496559143,1.3478461018009025,31.60778880851847,0.0,0.0,32261.195496559143,False,False,False,0,Relatively Better Served
KANO_W293,Kura,Rigar Duka,30873.55360198021,1.5656298428777475,100.0,100.0,3.9006035686178433,30873.55360198021,0.7759802298123607,19.17035621183308,0.0,0.0,30873.55360198021,False,False,False,0,Relatively Better Served
KANO_W294,Kura,Tanawa,14539.18121767044,0.5696263426705414,100.0,100.0,1.8369103863343577,14539.181217670442,1.2518700735685142,30.55319307210879,0.0,-1.8189894035458565e-12,14539.18121767044,False,False,False,0,Relatively Better Served
KANO_W295,Madobi,Burji,14089.39015007019,2.6545570589373138,98.8413243031158,100.0,4.598243681668014,14089.39015007019,0.5734981834129239,21.9975635429203,0.0,0.0,14089.39015007019,True,False,False,1,Single-Dimension Underserved
KANO_W296,Madobi,Cinkoso,7920.3715624809265,2.1656026644615887,95.58225201903176,100.0,5.26513328818234,7920.3715624809265,0.3873081692670482,4.092368167313636,0.0,0.0,7920.3715624809265,True,False,False,1,Single-Dimension Underserved
KANO_W297,Madobi,Galinja,6475.866956472397,0.728714843525663,100.0,100.0,3.2446600453487955,6475.866956472397,0.2203177971878655,7.729848149881377,0.0,0.0,6475.866956472397,True,False,False,1,Single-Dimension Underserved
KANO_W298,Madobi,Gora,39827.11561369896,3.5146932414384024,68.32124658282733,92.17697188365534,8.959901812941222,39827.11561369896,0.8249610676837719,10.060217213932562,0.0,0.0,39827.11561369896,False,False,True,1,Single-Dimension Underserved
KANO_W299,Madobi,Kafin Agur,15162.483126878738,0.7562158615339662,100.0,100.0,3.033091454853553,15162.483126878738,0.7385373410712625,14.800779816453566,0.0,0.0,15162.483126878738,False,False,False,0,Relatively Better Served
KANO_W300,Madobi,Kanwa,28439.945814609528,3.5937891109385585,74.97857694033313,100.0,9.766806249385535,28439.945814609528,0.2965465993103167,8.722917913632338,0.0,0.0,28439.945814609528,True,False,False,1,Single-Dimension Underserved
KANO_W301,Madobi,Kauran Mata,20460.010513067245,3.5145729581769265,78.88105506001885,100.0,6.0555711355405535,20460.010513067245,0.2798742305009816,12.732093826688777,0.0,0.0,20460.010513067245,True,False,False,1,Single-Dimension Underserved
KANO_W302,Madobi,Kubaraci,43701.88676786423,3.954946990238808,52.24431020581586,94.8756753206552,6.194860631872027,43701.88676786423,1.0583920990478777,8.931032392119059,0.0,0.0,43701.88676786423,False,True,True,2,Compound Underserved
KANO_W303,Madobi,Kwankwaso,39595.7819018364,2.1759300490425457,94.04168694434044,100.0,5.3161089757274445,39595.7819018364,0.6219268349074375,9.676577440913354,0.0,0.0,39595.7819018364,True,False,False,1,Single-Dimension Underserved
KANO_W304,Madobi,Madobi,35583.91522574425,1.515880813889951,97.6595724552047,100.0,4.824609991039583,35583.91522574425,1.1121799988997343,12.444098102883729,0.0,0.0,35583.91522574425,False,False,False,0,Relatively Better Served
KANO_W305,Madobi,Rikadawa,26201.40384197235,1.606873015916093,93.73776124395953,99.30726629461988,7.783401286299682,26201.40384197235,0.918276006647225,5.945747378673533,0.0,0.0,26201.40384197235,False,False,False,0,Relatively Better Served
KANO_W306,Madobi,Yakun,7159.754047870636,2.598206852864042,77.03959760701898,100.0,8.74078868737705,7159.754047870636,1.300709035750637,14.118505317500468,0.0,0.0,7159.754047870636,False,False,False,0,Relatively Better Served
KANO_W307,Makoda,Babbar Ruga,33312.06169772148,1.597336098511664,90.46521678811466,96.56168511692894,6.974794909502987,33312.06169772148,1.57457236789923,26.319640937034137,0.0,0.0,33312.06169772148,False,False,False,0,Relatively Better Served
KANO_W308,Makoda,Durma,8543.574949264526,3.328205410695608,67.34878864743766,100.0,9.84819122592596,8543.574949264526,0.7049664615491906,11.731923571644431,0.0,0.0,8543.574949264526,False,False,True,1,Single-Dimension Underserved
KANO_W309,Makoda,Jibga,36933.28953075409,2.1153431949750967,82.0634482660414,99.78368926688934,7.296167237604093,36933.28953075409,0.9147980228028014,17.65251082349227,0.0,0.0,36933.28953075409,False,False,False,0,Relatively Better Served
KANO_W310,Makoda,Kadan Dani,30821.54685640335,3.2808712319606084,68.06780327337513,100.0,8.271281473410134,30821.54685640335,0.7964044285569072,9.051482543026152,0.0,0.0,30821.54685640335,False,False,True,1,Single-Dimension Underserved
KANO_W311,Makoda,Koguna,27478.046658992767,4.144161505188862,66.7216737466536,87.52157392311065,9.343562543566067,27478.046658992767,0.7262964462383283,10.57845392155686,0.0,0.0,27478.046658992767,False,True,True,2,Compound Underserved
KANO_W312,Makoda,Maitsidau,17253.511739253998,1.7189223636936135,100.0,100.0,3.773365722998144,17253.511739253998,1.1290888838798738,21.26239179630542,0.0,0.0,17253.511739253998,False,False,False,0,Relatively Better Served
KANO_W313,Makoda,Makoda,31443.963173151016,2.15807451692349,87.91282264909952,98.77150292162598,9.693992124812787,31443.963173151016,1.0475333066098995,13.700334338531189,0.0,0.0,31443.963173151016,False,False,False,0,Relatively Better Served
KANO_W314,Makoda,Satame,21305.74791574478,2.454900131934039,87.6384069588263,98.88342061580944,6.4704544004829385,21305.74791574478,0.6785759414094862,14.007109028329848,0.0,0.0,21305.74791574478,False,False,False,0,Relatively Better Served
KANO_W315,Makoda,Tabo,24722.61359381676,1.9551291718160848,82.0204814333388,99.04675546649106,7.28179049882609,24722.61359381676,0.6042360925406338,7.763226041353509,0.0,0.0,24722.61359381676,True,False,False,1,Single-Dimension Underserved
KANO_W316,Makoda,Tangaji,15944.268112421036,3.430092111514337,63.930332859015785,100.0,7.982255231556971,15944.268112421036,1.3143318234323618,10.826858491190253,0.0,0.0,15944.268112421036,False,False,True,1,Single-Dimension Underserved
KANO_W317,Makoda,Wailare,14910.067511081696,1.578024445353866,93.2525683219484,100.0,5.5001984811115845,14910.067511081696,1.0153948626778382,24.764885575630142,0.0,0.0,14910.067511081696,False,False,False,0,Relatively Better Served
KANO_W318,Minjibir,Azore,37096.74218964577,4.3096817130584535,53.7954377803475,94.14264892765893,7.604974873610905,37096.74218964577,0.353545529668253,12.763270451251218,0.0,0.0,37096.74218964577,True,True,True,3,Critical Underserved
KANO_W319,Minjibir,Gandurwawa,33819.99021434784,4.502878780654655,53.90585640216966,100.0,8.609923950010598,33819.99021434784,0.4929946995107536,13.239852841294637,0.0,0.0,33819.99021434784,True,True,True,3,Critical Underserved
KANO_W320,Minjibir,Kantama,33393.21419835091,2.0156654710213524,83.30380351753386,100.0,6.520654901088055,33393.21419835091,0.5992928238959763,16.87734388187633,0.0,0.0,33393.21419835091,True,False,False,1,Single-Dimension Underserved
KANO_W321,Minjibir,Kunya,88834.94932198524,1.9850869821592396,97.9875669889977,100.0,4.640660030277225,88834.94932198524,1.2346243789662568,29.98409509279928,0.0,0.0,88834.94932198524,False,False,False,0,Relatively Better Served
KANO_W322,Minjibir,Kuru,41203.961461782455,2.250743194891141,77.51545788475528,100.0,5.602601245819109,41203.961461782455,0.6756486112135965,19.187005766119007,0.0,0.0,41203.961461782455,False,False,False,0,Relatively Better Served
KANO_W323,Minjibir,Kwarkiya,37251.23609852791,2.572740052154952,96.20333289202604,100.0,4.804125127703399,37251.23609852791,0.6901651569880473,16.10084782834707,0.0,0.0,37251.23609852791,False,False,False,0,Relatively Better Served
KANO_W324,Minjibir,Minjibir,62926.31156206131,1.7776703498156816,100.0,100.0,3.272685313151614,62926.31156206131,0.9071800737885676,19.46176583927232,0.0,0.0,62926.31156206131,False,False,False,0,Relatively Better Served
KANO_W325,Minjibir,Sarbi,18778.786769390103,4.246617882288963,58.88224933892846,99.19279106114968,7.490897178329572,18778.786769390103,0.6884958836512937,9.001827964004283,0.0,0.0,18778.786769390103,False,True,True,2,Compound Underserved
KANO_W326,Minjibir,Tsakiya,23939.6731171608,3.6171703852667223,72.66007273818703,100.0,8.01601199018764,23939.6731171608,0.4114695997245396,18.03721360365114,0.0,0.0,23939.6731171608,True,False,False,1,Single-Dimension Underserved
KANO_W327,Minjibir,Tsakuwa,47722.11996507645,2.66313944526185,91.8685356323396,100.0,4.519485871371736,47722.11996507645,0.5961536722943187,14.381024619628027,0.0,0.0,47722.11996507645,True,False,False,1,Single-Dimension Underserved
KANO_W328,Minjibir,Wasai,52015.27007436752,2.09951435082131,88.91973996123676,100.0,5.631467480733585,52015.27007436752,0.5695947502278185,12.721068246947578,0.0,0.0,52015.27007436752,True,False,False,1,Single-Dimension Underserved
KANO_W329,Nassarawa,Dakata,54803.56644368172,0.8242427754962627,100.0,100.0,2.223480464408944,54803.56644368172,0.6484050702727746,217.3332380770604,0.0,0.0,54803.56644368172,False,False,False,0,Relatively Better Served
KANO_W330,Nassarawa,Gama,51902.1364736557,0.7726718081230666,100.0,100.0,1.807883590155566,51902.1364736557,0.6983014131940924,240.5713948015154,0.0,0.0,51902.1364736557,False,False,False,0,Relatively Better Served
KANO_W331,Nassarawa,Gawuna,16862.368128299713,0.6200395731809478,100.0,100.0,1.2273756205312778,16862.368128299713,0.7969345380938421,269.5595498632996,0.0,0.0,16862.368128299713,False,False,False,0,Relatively Better Served
KANO_W332,Nassarawa,Giginyu,201996.51729106903,1.1802045568770732,100.0,100.0,1.8215474716588649,201996.51729106903,0.736482659908654,252.43330772001656,0.0,0.0,201996.51729106903,False,False,False,0,Relatively Better Served
KANO_W333,Nassarawa,Gwagwarwa,15968.326427459717,1.1084311959788602,100.0,100.0,1.2643229048251925,15968.326427459717,0.782455850607992,267.5048476232278,0.0,0.0,15968.326427459717,False,False,False,0,Relatively Better Served
KANO_W334,Nassarawa,Hotoro North,175799.07468128204,1.4783661426188286,100.0,100.0,2.535775604460375,175799.07468128204,0.6667888596599337,216.90389065577597,0.0,0.0,175799.07468128204,False,False,False,0,Relatively Better Served
KANO_W335,Nassarawa,Hotoro South,54607.61873149872,0.5438866106107423,100.0,100.0,1.6101276790760377,54607.61873149872,0.7526291437701966,237.38369143989996,0.0,0.0,54607.61873149872,False,False,False,0,Relatively Better Served
KANO_W336,Nassarawa,Kaura Goje,101803.73725438118,1.4261999017948856,100.0,100.0,2.0406599410045683,101803.73725438118,0.6388241920785978,217.85277605657956,0.0,0.0,101803.73725438118,False,False,False,0,Relatively Better Served
KANO_W337,Nassarawa,Kawaji,127740.56569647788,1.600852699036769,100.0,100.0,3.205587438237714,127740.56569647788,0.6720221872197005,220.4629542099923,0.0,0.0,127740.56569647788,False,False,False,0,Relatively Better Served
KANO_W338,Nassarawa,Tudun Murtala,88796.23459529877,1.646896653435875,100.0,100.0,2.0769207781898147,88796.23459529877,0.611753604720081,209.93944479279784,0.0,0.0,88796.23459529877,True,False,False,1,Single-Dimension Underserved
KANO_W339,Nassarawa,Tudun Wada,34267.52355480194,0.8397847382279415,100.0,100.0,1.825036569385176,34267.52355480194,0.823812559221096,276.90332607674355,0.0,0.0,34267.52355480194,False,False,False,0,Relatively Better Served
KANO_W340,Rano,Lausu,25470.089806318283,3.43542877815204,83.88411303760701,99.98527670211682,6.969264313057883,25470.089806318283,0.7578806559182081,12.71204131257865,0.0,0.0,25470.089806318283,False,False,False,0,Relatively Better Served
KANO_W341,Rano,Madachi,35625.957082509995,3.5274629286301105,71.91271237127934,94.87949199964063,7.854795868085612,35625.957082509995,0.702879205809584,12.249068975867928,0.138915196826466,0.0,35625.957082509995,False,False,False,0,Relatively Better Served
KANO_W342,Rano,Rano Dawaki,29647.27742862701,2.4753630948436696,86.93381631823223,100.0,5.659378025196952,29647.27742862701,1.0047566791480205,15.025014889311231,0.0,0.0,29647.27742862701,False,False,False,0,Relatively Better Served
KANO_W343,Rano,Rano Sabon Gari,47958.424636125565,1.8325255086221532,99.77183110800208,100.0,4.355547414048804,47958.424636125565,1.0873482600975273,18.466496456285796,0.0,0.0,47958.424636125565,False,False,False,0,Relatively Better Served
KANO_W344,Rano,Rurum Sabon Gari,33805.13409614563,1.7561313490504842,90.25832531249772,99.44263030069683,7.485219067002952,33805.13409614563,0.9804291159273746,4.748102725517346,0.0,0.0,33805.13409614563,False,False,False,0,Relatively Better Served
KANO_W345,Rano,Rurum Tsohon Gari,30602.616366624832,2.925991647864808,83.235633018209,88.05631244634797,14.670017249925364,30602.616366624832,0.9415144979005052,5.210386477405651,0.0,0.0,30602.616366624832,False,False,False,0,Relatively Better Served
KANO_W346,Rano,Saji,25126.01541519165,6.4632675823206025,51.25197439612323,81.20933418837652,15.35744966606557,25126.01541519165,0.486154949373372,3.468065579081496,14.88913035501303,0.0,25126.01541519165,True,True,True,3,Critical Underserved
KANO_W347,Rano,Yalwa,34560.574634075165,3.994005937426424,64.49984402651675,94.15198151529712,11.172191039254628,34560.574634075165,0.7155763915868739,5.127981414559501,1.0386059968712458,0.0,34560.574634075165,False,True,True,2,Compound Underserved
KANO_W348,Rano,Zinyau,19399.24674654007,3.299516715340268,80.29807398549306,100.0,9.193647498300797,19399.24674654007,0.7414056352296837,7.378945620489376,0.0,0.0,19399.24674654007,False,False,False,0,Relatively Better Served
KANO_W349,Rano,Zurgu,30004.029193639755,4.561605587936652,46.75226907180311,96.84147587135118,8.006970815365497,30004.029193639755,0.8008021283866722,7.908186768560968,0.0,0.0,30004.029193639755,False,True,True,2,Compound Underserved
KANO_W350,Rimin Gado,Butu-Butu,22027.975883960724,3.604527719625324,68.7222673361473,100.0,7.127777308336017,22027.975883960724,0.9128762672540977,12.935281258624494,0.0,0.0,22027.975883960724,False,False,False,0,Relatively Better Served
KANO_W351,Rimin Gado,Dawakin Gulu,2212.833703994751,2.5589259293964166,90.27297961590035,100.0,4.64574270589506,2212.833703994751,1.1634288205719288,4.867649569869568,0.0,0.0,2212.833703994751,False,False,False,0,Relatively Better Served
KANO_W352,Rimin Gado,Doka Dawa,19934.940731048584,3.453073359722713,72.80880820744912,100.0,7.281580977118123,19934.940731048584,1.0560490659782156,17.534929730729548,0.0,0.0,19934.940731048584,False,False,False,0,Relatively Better Served
KANO_W353,Rimin Gado,Dugurawa,10192.902290582657,2.7391946833223084,80.61468423814516,100.0,5.341010242902085,10192.902290582657,1.4529888861398832,17.299738907547336,0.0,0.0,10192.902290582657,False,False,False,0,Relatively Better Served
KANO_W354,Rimin Gado,Gulu,24801.377804279327,2.4911198334487894,87.56526380171755,100.0,6.843846565050473,24801.377804279327,1.3229293493907992,7.445201673812358,0.0,0.0,24801.377804279327,False,False,False,0,Relatively Better Served
KANO_W355,Rimin Gado,Jili,16988.444175958633,3.2970307227902427,77.43422095076488,99.97627706501945,9.070170785249251,16988.444175958633,1.6055287118327073,12.441317540653486,0.0,0.0,16988.444175958633,False,False,False,0,Relatively Better Served
KANO_W356,Rimin Gado,Karofin Yashi,11955.282813072205,1.1938782348222867,100.0,100.0,2.972491240258796,11955.282813072205,1.1450811407809818,10.513985926291042,0.0,0.0,11955.282813072205,False,False,False,0,Relatively Better Served
KANO_W357,Rimin Gado,Rimin Gado,26785.5610935688,1.9191850727009332,83.1081014246816,99.28013379240448,10.942351905901868,26785.5610935688,2.1509841677947104,28.898313972833744,0.0,0.0,26785.5610935688,False,False,False,0,Relatively Better Served
KANO_W358,Rimin Gado,Sakara Tsa,10601.250041246414,3.2905440113940494,92.1343284852692,100.0,7.573579981491214,10601.250041246414,0.7065692209564303,11.084253881639649,0.0,0.0,10601.250041246414,False,False,False,0,Relatively Better Served
KANO_W359,Rimin Gado,Tamawa,12603.04921078682,2.0487393129504965,89.31197692695467,100.0,8.066322975525793,12603.04921078682,1.5098704989805332,8.22722944111381,0.0,0.0,12603.04921078682,False,False,False,0,Relatively Better Served
KANO_W360,Rimin Gado,Yalwan Danziyal,18904.0281457901,1.2906235955391288,99.95371996049111,100.0,3.923846490887954,18904.0281457901,1.1664454748441453,12.652605837154423,0.0,0.0,18904.0281457901,False,False,False,0,Relatively Better Served
KANO_W361,Rimin Gado,Zango,14091.147215366364,2.3877803662871178,90.06509484558725,100.0,8.46617483391735,14091.147215366364,1.6961929552233002,24.392739390081257,0.0,0.0,14091.147215366364,False,False,False,0,Relatively Better Served
KANO_W362,Rogo,Beli,33321.369710206985,2.3683633535371205,86.08277950229144,93.31501151642324,12.813857959336367,33321.369710206985,0.8782307066793776,10.08263644228469,0.0,0.0,33321.369710206985,False,False,False,0,Relatively Better Served
KANO_W363,Rogo,Falgore,42211.47146272659,5.301757222513104,49.96223249636533,89.98293899363784,12.344841967502742,42211.47146272659,0.5983190809021948,3.7835004028564927,0.7583859453291741,0.0,42211.47146272659,True,True,True,3,Critical Underserved
